2024-05-28 09:03:46,045,INFO,"Person detected with confidence 0.7601005434989929"
2024-05-28 09:03:46,045,INFO,"Person detected with confidence 0.9709380269050598"
2024-05-28 09:03:46,045,INFO,"Person detected with confidence 0.9999004602432251"
2024-05-28 09:03:46,045,INFO,"Person detected with confidence 0.9991819262504578"
2024-05-28 09:03:46,046,INFO,"Person detected with confidence 0.43705275654792786"
2024-05-28 09:03:46,046,INFO,"Person detected with confidence 0.9809776544570923"
2024-05-28 09:03:46,046,INFO,"Person detected with confidence 0.7551455497741699"
2024-05-28 09:03:47,436,INFO,"Person detected with confidence 0.8259182572364807"
2024-05-28 09:03:47,437,INFO,"Person detected with confidence 0.3252502679824829"
2024-05-28 09:03:47,437,INFO,"Person detected with confidence 0.9748951196670532"
2024-05-28 09:03:47,437,INFO,"Person detected with confidence 0.9999380111694336"
2024-05-28 09:03:47,437,INFO,"Person detected with confidence 0.9992162585258484"
2024-05-28 09:03:47,437,INFO,"Person detected with confidence 0.9715598225593567"
2024-05-28 09:03:47,437,INFO,"Person detected with confidence 0.565597653388977"
2024-05-28 09:03:48,613,INFO,"Person detected with confidence 0.7495287656784058"
2024-05-28 09:03:48,613,INFO,"Person detected with confidence 0.34293752908706665"
2024-05-28 09:03:48,613,INFO,"Person detected with confidence 0.9484070539474487"
2024-05-28 09:03:48,613,INFO,"Person detected with confidence 0.9999330043792725"
2024-05-28 09:03:48,614,INFO,"Person detected with confidence 0.9995730519294739"
2024-05-28 09:03:48,614,INFO,"Person detected with confidence 0.3565748631954193"
2024-05-28 09:03:48,614,INFO,"Person detected with confidence 0.9840242862701416"
2024-05-28 09:03:48,614,INFO,"Person detected with confidence 0.8488500118255615"
2024-05-28 09:03:49,815,INFO,"Person detected with confidence 0.7542551755905151"
2024-05-28 09:03:49,815,INFO,"Person detected with confidence 0.3730374276638031"
2024-05-28 09:03:49,816,INFO,"Person detected with confidence 0.9505171179771423"
2024-05-28 09:03:49,816,INFO,"Person detected with confidence 0.9999351501464844"
2024-05-28 09:03:49,816,INFO,"Person detected with confidence 0.9995607733726501"
