2024-05-27 23:34:26,195,INFO,"Person detected with confidence 0.42143142223358154"
2024-05-27 23:34:26,195,INFO,"Person detected with confidence 0.9810948371887207"
2024-05-27 23:34:26,196,INFO,"Person detected with confidence 0.9829609394073486"
2024-05-27 23:34:26,196,INFO,"Person detected with confidence 0.5365477204322815"
2024-05-27 23:34:26,196,INFO,"Person detected with confidence 0.7856764197349548"
2024-05-27 23:34:26,196,INFO,"Person detected with confidence 0.6807503700256348"
2024-05-27 23:34:27,678,INFO,"Person detected with confidence 0.7040209770202637"
2024-05-27 23:34:27,679,INFO,"Person detected with confidence 0.9905609488487244"
2024-05-27 23:34:27,679,INFO,"Person detected with confidence 0.9877321124076843"
2024-05-27 23:34:27,679,INFO,"Person detected with confidence 0.9170271158218384"
2024-05-27 23:34:27,679,INFO,"Person detected with confidence 0.7954014539718628"
2024-05-27 23:34:28,820,INFO,"Person detected with confidence 0.5434682965278625"
2024-05-27 23:34:28,820,INFO,"Person detected with confidence 0.988319456577301"
2024-05-27 23:34:28,820,INFO,"Person detected with confidence 0.9881591796875"
2024-05-27 23:34:28,820,INFO,"Person detected with confidence 0.4148055613040924"
2024-05-27 23:34:28,821,INFO,"Person detected with confidence 0.891514778137207"
2024-05-27 23:34:28,821,INFO,"Person detected with confidence 0.7669979929924011"
2024-05-27 23:34:29,924,INFO,"Person detected with confidence 0.74627286195755"
2024-05-27 23:34:29,924,INFO,"Person detected with confidence 0.9934242963790894"
2024-05-27 23:34:29,924,INFO,"Person detected with confidence 0.9939124584197998"
2024-05-27 23:34:29,924,INFO,"Person detected with confidence 0.978592038154602"
2024-05-27 23:34:29,924,INFO,"Person detected with confidence 0.9214140176773071"
2024-05-27 23:34:31,041,INFO,"Person detected with confidence 0.6605029702186584"
2024-05-27 23:34:31,041,INFO,"Person detected with confidence 0.9870575070381165"
2024-05-27 23:34:31,042,INFO,"Person detected with confidence 0.9839104413986206"
2024-05-27 23:34:31,042,INFO,"Person detected with confidence 0.923574686050415"
2024-05-27 23:34:31,042,INFO,"Person detected with confidence 0.7692682147026062"
2024-05-27 23:34:32,152,INFO,"Person detected with confidence 0.3551830053329468"
2024-05-27 23:34:32,152,INFO,"Person detected with confidence 0.961933970451355"
2024-05-27 23:34:32,152,INFO,"Person detected with confidence 0.95958411693573"
2024-05-27 23:34:32,153,INFO,"Person detected with confidence 0.9617825150489807"
2024-05-27 23:34:32,153,INFO,"Person detected with confidence 0.9399710297584534"
2024-05-27 23:34:33,292,INFO,"Person detected with confidence 0.4149814546108246"
2024-05-27 23:34:33,292,INFO,"Person detected with confidence 0.342081755399704"
2024-05-27 23:34:35,459,INFO,"Person detected with confidence 0.8255739808082581"
2024-05-27 23:34:35,459,INFO,"Person detected with confidence 0.9976966977119446"
2024-05-27 23:34:35,459,INFO,"Person detected with confidence 0.9961401224136353"
2024-05-27 23:34:35,459,INFO,"Person detected with confidence 0.6239853501319885"
2024-05-27 23:34:35,459,INFO,"Person detected with confidence 0.974849283695221"
2024-05-27 23:34:35,459,INFO,"Person detected with confidence 0.8669538497924805"
2024-05-27 23:34:36,567,INFO,"Person detected with confidence 0.3662134110927582"
2024-05-27 23:34:36,567,INFO,"Person detected with confidence 0.5089242458343506"
2024-05-27 23:34:36,567,INFO,"Person detected with confidence 0.6136308908462524"
2024-05-27 23:34:36,567,INFO,"Person detected with confidence 0.9936712980270386"
2024-05-27 23:34:36,567,INFO,"Person detected with confidence 0.987258791923523"
2024-05-27 23:34:36,568,INFO,"Person detected with confidence 0.9400545954704285"
2024-05-27 23:34:36,568,INFO,"Person detected with confidence 0.7903569340705872"
2024-05-27 23:34:37,725,INFO,"Person detected with confidence 0.7161989212036133"
2024-05-27 23:34:37,726,INFO,"Person detected with confidence 0.869998574256897"
2024-05-27 23:34:37,726,INFO,"Person detected with confidence 0.6315915584564209"
2024-05-27 23:34:37,726,INFO,"Person detected with confidence 0.9971635341644287"
2024-05-27 23:34:37,726,INFO,"Person detected with confidence 0.9968844056129456"
2024-05-27 23:34:37,726,INFO,"Person detected with confidence 0.4282670319080353"
2024-05-27 23:34:37,726,INFO,"Person detected with confidence 0.43876636028289795"
2024-05-27 23:34:38,859,INFO,"Person detected with confidence 0.941432774066925"
2024-05-27 23:34:38,860,INFO,"Person detected with confidence 0.999112606048584"
2024-05-27 23:34:38,860,INFO,"Person detected with confidence 0.9999432563781738"
2024-05-27 23:34:38,860,INFO,"Person detected with confidence 0.9950847625732422"
2024-05-27 23:34:38,860,INFO,"Person detected with confidence 0.996532678604126"
2024-05-27 23:34:38,860,INFO,"Person detected with confidence 0.9995202422142029"
2024-05-27 23:34:38,860,INFO,"Person detected with confidence 0.9052801728248596"
2024-05-27 23:34:40,066,INFO,"Person detected with confidence 0.93596351146698"
2024-05-27 23:34:40,066,INFO,"Person detected with confidence 0.9077454209327698"
2024-05-27 23:34:40,067,INFO,"Person detected with confidence 0.3776901662349701"
2024-05-27 23:34:40,067,INFO,"Person detected with confidence 0.9996963143348694"
2024-05-27 23:34:40,067,INFO,"Person detected with confidence 0.999405026435852"
2024-05-27 23:34:40,067,INFO,"Person detected with confidence 0.5775597095489502"
2024-05-27 23:34:40,067,INFO,"Person detected with confidence 0.9987329244613647"
2024-05-27 23:34:40,068,INFO,"Person detected with confidence 0.9975746870040894"
